LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.3182975,42.9481053,0494,PINGREE HILL ROAD,,AUBURN,,NH,03032,000002000033000002,32d3b97eaf8cbf30
-71.3179963,42.9475623,0514,PINGREE HILL ROAD,,AUBURN,,NH,03032,000002000033000001,ed287d6159110c5c
-71.3169627,42.9471509,0522,PINGREE HILL ROAD,,AUBURN,,NH,03032,000002000033000000,4e763795e196a738
-71.3155345,42.937109,0047,BOXWOOD DRIVE,,AUBURN,,NH,03032,000002000044000010,994fa8a7f4f48bac
-71.3161631,42.938673,0058,BOXWOOD DRIVE,,MANCHESTER,,NH,03108,000002000042000001,5e28f63c7c23a81b
-71.3170551,42.9375755,0060,BOXWOOD DRIVE,,MANCHESTER,,NH,03108,000002000042000000,6537b5cdd80930ef
-71.344654,42.9657828,0008,ROCKWOOD TERRACE,,AUBURN,,NH,03032,000004000024000002,09f83e9a80a46c18
-71.3467402,42.9658864,0023,ROCKWOOD TERRACE,,AUBURN,,NH,03032,000004000024000005,c899514598eb997d
-71.3459537,42.9655539,0015,ROCKWOOD TERRACE,,AUBURN,,NH,03032,000004000024000003,890024e357e407e5
-71.3451942,42.9652315,0003,ROCKWOOD TERRACE,,AUBURN,,NH,03032,000004000024000001,58e272254939b5bd
-71.3471817,42.9633843,0208,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000004000021000000,31e98f30674b37fb
-71.3465051,42.9640206,0196,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000004000022000000,6fe23767f845f2ef
-71.3457991,42.9647042,0184,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000004000023000000,09b6c1a41f7b97e6
-71.3520627,42.9651772,0067,TANGLEWOOD DRIVE,,AUBURN,,NH,03032,000004000019000004,06ac5cf3bb2b185c
-71.3509408,42.9645944,0053,TANGLEWOOD DRIVE,,AUBURN,,NH,03032,000004000019000003,24c285248d9be4c2
-71.3499011,42.9642485,0041,TANGLEWOOD DRIVE,,AUBURN,,NH,03032,000004000019000002,77484305dd82780f
-71.348789,42.9636008,0027,TANGLEWOOD DRIVE,,AUBURN,,NH,03032,000004000019000001,811ff4fdb4557c53
-71.3472317,42.9643233,0012,TANGLEWOOD DRIVE,,MANCHESTER,,NH,03104,000004000019000000,3bbfeff91437e439
-71.3479001,42.9649866,0032,TANGLEWOOD DRIVE,,AUBURN,,NH,03032,000004000019000008,3bc922cc35418c1a
-71.3486705,42.9653784,0038,TANGLEWOOD DRIVE,,HOOKSETT,,NH,03106,000004000019000007,10ec74dcf6f5796e
-71.3376,42.9593653,0034,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000016,da8ec9cbea2a3cfe
-71.338005,42.959846,0030,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000017,8bd2f4446fb9e616
-71.3384135,42.9603239,0022,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000018,6c716d9d12b15962
-71.3365231,42.9617052,0015,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000012,d9185c7fde398cc7
-71.3360746,42.9612549,0023,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000013,b05a8e115463c75b
-71.3352409,42.9607156,0035,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000014,20a30cd8245cb5d3
-71.3366613,42.9592565,0042,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000015,e3eccc8b61ddee38
-71.3399571,42.9620708,0032,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000006,6deaffa9d7c36492
-71.3394156,42.962449,0048,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000007,580e427138e5c62b
-71.3388848,42.9628769,0060,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000008,9bdcc2b6a57e5d63
-71.338546,42.9634952,0076,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000002000007,3621df68b602a89d
-71.3389647,42.964095,0080,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000002000006,03e7d3419f1d4393
-71.3392409,42.9645981,0102,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000002000005,eb148274feff0f87
-71.3378844,42.9648129,0077,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000002000008,f849bd348db5be7d
-71.3371807,42.9638984,0063,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000002000009,e42498015e829b95
-71.3369423,42.963332,0055,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000002000010,7d8c37075c338ade
-71.3369396,42.962876,0049,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000009,fd8aad32ac683919
-71.3370247,42.9620546,0005,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000011,6d5ebd2a44ca8ef2
-71.3378339,42.9622335,0039,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000010,21b364c47afad3cc
-71.3388251,42.9607987,0010,COHAS DRIVE,,AUBURN,,NH,03032,000005000006000019,4751bf9743613d57
-71.339246,42.9612191,0023,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000020,3810fdd8a46b2a9d
-71.3407043,42.9616799,0028,SANDY KNOLL DRIVE,,AUBURN,,NH,03032,000005000006000005,9d3425ea595232da
-71.3276958,42.9642256,0023,VICI DRIVE,,AUBURN,,NH,03032,000005000028000002,38a3a3759458e9c1
-71.3272021,42.9636958,0015,VICI DRIVE,,AUBURN,,NH,03032,000005000028000000,f0cff48871cad837
-71.3266273,42.9632791,0220,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000028000001,9d5a52c1539bbc56
-71.3065812,42.9576522,,SILVER HILL ROAD,,AUBURN,,NH,03032,000005000097000000,fa83adba261857e0
-71.3353014,42.9632639,0054,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000009,15bc229a07f1cd88
-71.3338122,42.9635796,0059,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000010,458045dd0363ebbb
-71.3262057,42.964374,0015,VICI DRIVE,,AUBURN,,NH,03032,000005000028000000,f8656c99c3223aa6
-71.3322434,42.9642815,0028,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000012,10d9f62e4602e53d
-71.3300377,42.9648492,,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000005000009000000,7e5ddd8cc4f9108c
-71.333242,42.9653426,0019,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000017,6355b9a74f6bc2ae
-71.336104,42.9643741,0042,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000007,c50cb26f662585eb
-71.3356159,42.9639524,0052,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000008,40056509315af794
-71.3365315,42.9647942,0032,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000006,4db644f794dcaf50
-71.336976,42.9652507,0026,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000005,cc6a33f5d7ebe44b
-71.3343334,42.9647996,0049,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000019,378acd3b2679317b
-71.33377,42.9651573,0013,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000018,6949496f0a31ab1c
-71.3374805,42.9657762,0018,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000004,20e17e2a720cbc98
-71.3308928,42.9653393,0044,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000014,edfacb85873cf578
-71.331462,42.9647759,0030,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000013,140bbbb24e935bff
-71.3325325,42.9655105,0029,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000016,452a3f3ab05a362c
-71.3242222,42.9646914,0181,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000042000000,0d9cc23838b6af8a
-71.3230871,42.9596,0263,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000038000000,144261941cb5d2c8
-71.32527,42.959867,0265,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000038000001,d332c4b0534781bb
-71.3404742,42.9646762,0279,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000005000002000004,04caa6f87092c06d
-71.3400918,42.965228,0271,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000005000002000003,3736a6d20cb62d4c
-71.3398056,42.9657731,0263,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000005000002000002,bb54a9e5d8db6381
-71.341027,42.962681,0299,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000005000001000003,df7f05e35469f69f
-71.3405792,42.9634274,0297,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000005000001000002,64c1c05ad1595aff
-71.340449,42.963913,0285,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000005000001000001,3401577ff3a9a0ae
-71.3228012,42.961656,0243,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000040000000,8fb9c38f2da62593
-71.3054338,42.9626528,OFF,CHESTER ROAD,,NATICK,,MA,01760,000005000096000000,b656210d44c20946
-71.3274879,42.9597019,0282,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000030000000,8c45710dd523f99e
-71.3273228,42.9600962,0272,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000031000000,82177d9f403c790e
-71.3271807,42.9604897,0264,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000032000000,2f82de508d961032
-71.3270674,42.9608901,0260,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000033000000,739f657070c8cf98
-71.3269813,42.9612908,0256,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000034000000,e3e1a0438248941d
-71.3268966,42.961689,0248,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000035000000,47c958c20989559c
-71.3265986,42.962686,0230,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000037000000,dd896315cf01f6c6
-71.3253614,42.9633403,0231,PINGREE HILL ROAD,,AUBURN,,NH,03032,000005000040000001,6c9e82b7876fee5a
-71.3048616,42.9563037,,SILVER HILL ROAD,,AUBURN,,NH,03032,00000500097A000000,ba2a18e872f622ad
-71.3163046,42.9650877,0051,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000011,d8a323266a55e2a3
-71.3166621,42.9648106,0053,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000012,b75f3e837e7cbb37
-71.317046,42.9645725,0059,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000013,5411ab44d71ddc85
-71.3172044,42.9642045,0067,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000014,1a6e4243fa1cf682
-71.3162141,42.9644049,0069,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000015,5256546995cbf06a
-71.3158915,42.963825,0071,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000016,853cff722b21e77d
-71.3162617,42.9632158,0072,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000017,38238497c57bcbd6
-71.3168055,42.963117,0070,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000018,250782ffe6fafd6a
-71.3173166,42.9633493,0068,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000019,49532046bd5b2697
-71.3178001,42.9635812,0066,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000020,96cf47f3a64022fc
-71.3182036,42.9639947,0064,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000021,e1a436619bc8eb3c
-71.3183005,42.9644234,0062,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000022,3c67055020b5834c
-71.3180154,42.9648704,0060,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000023,3b77450097222b75
-71.3175447,42.9653226,0054,HAWTHORNE DRIVE,,AUBURN,,NH,03032,000005000069000024,b0aea53b76ed2672
-71.3172333,42.9625388,0644,CHESTER ROAD,,MANCHESTER,,NH,03102,000005000069000000,414e1c0ed8dbf130
-71.317843,42.9657509,0000,WILLOW COURT,,LONDONDERRY,,NH,03053,000005000043000022,0f4533ffa3a81d44
-71.3191218,42.9652208,0060,WILLOW COURT,,AUBURN,,NH,03032,000005000043000008,e27e2596a73082ca
-71.3187785,42.9649485,0066,WILLOW COURT,,AUBURN,,NH,03032,000005000043000009,5eb89cc051fde04d
-71.3468641,42.9621117,0219,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000014000001000000,351a983f9fbfc1e2
-71.3473692,42.9615384,0227,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000014000003000000,15a03df664a00585
-71.3476165,42.9612491,0235,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000014000004000000,399bbd6242523191
-71.3479542,42.9610327,0239,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000014000005000000,69d705f89ab435a4
-71.3485312,42.960728,0064,NUTT ROAD,,AUBURN,,NH,03032,000014000006000000,a90fe8ec65b3f8c3
-71.3478146,42.9605311,0056,NUTT ROAD,,AUBURN,,NH,03032,000014000007000000,a67b286aa17e8dee
-71.3471622,42.9604019,0048,NUTT ROAD,,AUBURN,,NH,03032,000014000008000000,79b584aaf2e3a438
-71.3465231,42.9602034,0042,NUTT ROAD,,AUBURN,,NH,03032,000014000010000000,0f9cfad9a6f09082
-71.346416,42.9607254,0058,MARGATE DRIVE,,AUBURN,,NH,03032,000014000011000000,dca86a58fb9095d2
-71.3461499,42.961079,0054,MARGATE DRIVE,,AUBURN,,NH,03032,000014000012000000,16319dfebc7adc75
-71.3458715,42.9614315,0046,MARGATE DRIVE,,AUBURN,,NH,03032,000014000013000000,299a73f167581235
-71.3455957,42.9617863,0036,MARGATE DRIVE,,AUBURN,,NH,03032,000014000014000000,b941af82e42592b7
-71.3452875,42.9621277,0034,MARGATE DRIVE,,AUBURN,,NH,03032,000014000015000000,f0b12bad475f157d
-71.3440232,42.9616578,0035,MARGATE DRIVE,,AUBURN,,NH,03032,000014000016000000,7d9c7ac17d58fdb4
-71.3442869,42.9612945,0037,MARGATE DRIVE,,AUBURN,,NH,03032,000014000017000000,2dc38b444a5b1bfd
-71.3445539,42.9609389,0049,MARGATE DRIVE,,AUBURN,,NH,03032,000014000018000000,8ac6565218dc717f
-71.3448273,42.9605821,0051,MARGATE DRIVE,,AUBURN,,NH,03032,000014000019000000,d52fa794496f05e4
-71.3455738,42.9601161,0028,NUTT ROAD,,AUBURN,,NH,03032,000014000020000000,7fcbf7277bb12dc8
-71.3450631,42.9598998,0030,NUTT ROAD,,AUBURN,,NH,03032,000014000021000000,a10ebfdb348911c1
-71.3445976,42.9596831,0018,NUTT ROAD,,AUBURN,,NH,03032,000014000023000000,21cd9013bda8e554
-71.3441067,42.9589334,0378,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000014000024000000,2aeb99876653f9a2
-71.3438882,42.9593665,0366,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000014000025000000,c98e2098b900f5fe
